"year","site_number","N_mean","N_se","N_q025","N_q05","N_median","N_q95","N_q975","change_since_2009_mean","change_since_2009_q025","change_since_2009_q05","change_since_2009_median","change_since_2009_q95","change_since_2009_q975","prob_decline_since_2009","site_id","site_name","lat","lon","img_lat_mean","img_lon_mean","ccamlr_reg","ice_reg","p_ice_reg","MPA_current_name","MPA_proposed_name","in_MPA_current","in_MPA_any","site_id_factor"
2015,5,3072.05212780254,799.902050193833,1908.92022727549,2039.03361965444,2938.07243294863,4545.47976640462,4986.53094803138,-4744.21695766709,-9193.01309224275,-8218.38616966702,-4520.1808186537,-2053.97805962067,-1595.23689757127,0.997933333333333,"BEAR","Bear Peninsula",-74.35,-110.25,-74.3555,-82.6875,"Subarea 88.2","Amundsen Sea","Bell-Amundsen","","","no","no","BEAR"
2015,6,2452.85146814671,1509.15451165391,741.227486629536,855.368080421778,2077.41549251392,5296.80353333102,6290.61622758765,-3578.42597674524,-7939.08701357445,-6996.03050178482,-3577.12414482218,-114.03772202054,807.072152683578,0.953966666666667,"BSON","Brownson Islands",-74.35,-103.64,-74.35,-74.02857143,"Subarea 88.3","Amundsen Sea","Bell-Amundsen","","","no","no","BSON"
2015,7,3462.83183504792,1008.61411560719,2045.81905795041,2192.34747421142,3290.66657566739,5333.51633545359,5929.09151443507,-203.905368021537,-2890.44783375085,-2337.6781524338,-213.451080721195,1958.92903213235,2566.30663578583,0.573066666666667,"NOVI","Noville Peninsula",-71.77,-98.45,-71.77,-86.14375,"Subarea 88.3","Bellingshausen Sea","Bell-Amundsen","","","no","no","NOVI"
2015,8,1155.08126509269,250.868021202413,769.544975298511,814.529360596895,1119.54416835213,1618.40666036603,1738.99674651482,-43.328892136692,-2050.1333138825,-1511.92052377246,89.8302603073229,999.896836416488,1184.34784671579,0.443,"BRYA","Bryan Coast",-73.246649,-85.353244,-73.246649,-79.25658371,"Subarea 88.3","Bellingshausen Sea","Bell-Amundsen","","","no","no","BRYA"
2015,9,3247.29986078567,912.029279206943,1903.41941194781,2050.81805789914,3097.9359301836,4948.1117411828,5425.48045103742,-1585.48305631289,-4419.48161184196,-3850.24301774672,-1551.07270491176,555.493265344685,1028.40568634237,0.895666666666667,"SMYL","Smyley",-72.3,-78.83,-72.3,-68.97625,"Subarea 88.3","Bellingshausen Sea","Bell-Amundsen","","P-D1MPA","no","yes","SMYL"
2015,10,448.493873229882,105.855972086942,287.61961384026,306.669113902789,432.536870400402,644.637652064661,695.598564541161,-929.114981955949,-3109.03536148231,-2523.15762029105,-757.336485977629,131.66462126945,407.924148152989,0.928733333333333,"ROTS","Rothschild",-69.518,-72.265,-69.518,-66.24291667,"Subarea 88.3","Bellingshausen Sea","Bell-Amundsen","","P-D1MPA","no","yes","ROTS"
2015,11,3167.6845844858,1387.2959344907,0,1357.11421427526,3024.83587290791,5582.29778990609,6298.66247501909,-353.38551821929,-3488.75937985815,-2893.30650900361,-396.959196485131,2232.21310571638,2981.98489273104,0.621933333333333,"SMTH","Smith",-74.37,-60.83,-74.37,-48.664,"Subarea 48.5","Bellingshausen Sea","Weddell","","P-WEDDELL","no","yes","SMTH"
2015,12,1378.76434550251,599.382627992423,0,588.044446786037,1319.10337602368,2404.62165502049,2732.22147611722,-821.936091881636,-3782.62872794293,-3075.37625337544,-690.001661372721,1077.46914559813,1446.47141121904,0.759866666666667,"JASN","Jason",-66.100236,-60.668903,-66.100236,-53.92791378,"Subarea 48.5","Bellingshausen Sea","Weddell","","P-WEDDELL","no","yes","JASN"
2015,13,3371.25471298389,1368.33754867895,0,1543.62374182532,3263.24528594046,5692.20335226568,6352.67224497155,-168.752795666486,-5378.94551718842,-4109.89914451716,101.712247929856,2932.02202501489,3569.37776409231,0.475833333333333,"DOLL","Dolleman",-70.61,-60.43,-70.65,-47.00111111,"Subarea 48.5","Bellingshausen Sea","Weddell","","P-WEDDELL","no","yes","DOLL"
2015,14,2146.13359810072,779.085869605652,1092.4097776524,1195.7399037879,1991.80310716343,3638.31446633146,4099.13472853967,-1778.22237332246,-5371.96308449178,-4473.16552272321,-1607.40352340265,391.305198130081,855.205990282317,0.911933333333333,"SNOW","Snowhill",-64.52,-57.44,-64.52,-44.67555556,"Subarea 48.1","Weddell Sea","Weddell","","P-WEDDELL","no","yes","SNOW"
2015,15,3215.12817384765,1075.39630839198,1704.24892023772,1850.81466750702,3025.84920299693,5226.87918919654,5848.16166596168,-3184.3876024854,-7113.90360626267,-6243.70425754347,-3092.70118813868,-422.991277609226,214.357141447287,0.968266666666667,"GOUL","Gould",-77.71,-47.68,-77.71,-38.144,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","GOUL"
2015,16,4113.53621275696,1347.88865156052,2106.0081927539,2330.85073826257,3909.88668234567,6599.85961980024,7313.54054195588,-2244.65484414348,-6180.43530766789,-5420.49163458989,-2216.55780570539,839.981200882833,1546.06590641055,0.895,"LUIT","Luitpold",-77.269,-33.54,-77.269,-27.44832355,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","LUIT"
2015,17,10025.3855436716,2466.96353017348,6454.54349222299,6828.92766015534,9622.06562660063,14607.8309480415,15977.7462059229,-10642.1395585363,-23361.2696997647,-20542.406956457,-9976.38234381892,-2969.10059900276,-1548.03040448118,0.9884,"HALY","Halley",-75.54,-27.43,-75.54,-24.38222222,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","HALY"
2015,18,3317.7034292408,1530.0038659829,1359.11201242534,1535.95098996864,2984.85932516368,6216.5341689842,7264.54843772222,952.189062179068,-1473.74859130551,-1133.12827582808,690.911967196505,3898.66056132676,4926.15601094202,0.2807,"DAWS","Dawson",-76.02,-26.67,-76.02,-24.24545455,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","DAWS"
2015,19,6131.63416805439,1349.76727350936,4083.11819108664,4305.97725119984,5941.57318080936,8602.40146329488,9292.75527951871,-1292.37530972995,-8596.84024650017,-6751.8263925916,-859.725413823079,2760.49778424618,3506.2765596731,0.641233333333333,"STCB","Stancomb",-74.12,-23.09,-74.12,-21.44071429,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","STCB"
2015,20,7750.42312524579,2084.67200386571,4749.26608610743,5060.88430985561,7407.55699183696,11545.652797616,12690.5550425133,3238.17881886088,-2563.995363299,-1273.69233895438,3246.64034400904,7709.34284046051,8841.94649988698,0.102333333333333,"DRES","Drescher",-72.83,-19.34,-72.83,-15.472,"Subarea 48.6","Weddell Sea","Weddell","","P-WEDDELL","no","yes","DRES"
2015,21,4144.97793263096,1363.88423322894,2176.50453247087,2388.2679366168,3914.64212668815,6677.12757015421,7425.77850084402,-876.707211883743,-5950.08270784313,-4780.54210867112,-710.002783563802,2421.38559956237,3188.58634542692,0.654166666666667,"RIIS","Riiser",-72.12,-15.11,-72.12,-12.088,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","yes","RIIS"
2015,22,5282.1406173879,1705.78640645055,2909.32831592304,3148.83548860457,4971.48184788701,8448.17107242083,9468.31247420319,-2567.64765725423,-8172.02016769828,-6931.6175269728,-2473.84036176431,1567.3675339613,2563.15019541462,0.858133333333333,"ATKA","Atka",-70.61,-8.13,-70.61,-7.8048,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","no","ATKA"
2015,23,5017.20650121945,1961.41395048131,0,2431.38706654532,4877.51835070106,8349.4578843852,9272.0893846222,1412.3000184282,-3364.45537326539,-2410.33770887143,1382.52685957508,4977.36726778205,5899.84297477475,0.219133333333333,"SANA","Sanae",-70.03,-1.34,-70.04355556,-0.946666667,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","yes","SANA"
2015,24,3728.98570695336,1111.99834186095,2171.23191660183,2334.78910053948,3531.75877458496,5774.440925565,6440.41885420704,1118.71096524276,-2078.72921497555,-1328.17475817336,1126.85582753421,3540.23500654837,4198.64007929332,0.187733333333333,"ASTD","Astrid",-69.95,8.31,-69.95,4.986,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","no","ASTD"
2015,25,157.958349592681,53.3808713217137,87.012876340261,94.3782512182074,147.217226483282,258.141552387528,291.920230909304,-522.550064904297,-1035.40569494506,-907.582399313195,-487.002457757205,-259.879888638823,-222.38300549451,0.999533333333333,"LAZA","Lazarev",-69.75,15.55,-69.75,11.6625,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","yes","LAZA"
2015,26,5546.9011485028,1304.96944086776,3585.06927098971,3806.21840303899,5350.41988452577,7949.84653528275,8620.09675686101,417.520704317837,-2837.2964833896,-2202.79732597097,392.754893790995,3122.93057429251,3804.84875981745,0.394533333333333,"RAGN","Ragnhild",-69.9,27.15,-69.9,24.13333333,"Subarea 48.6","West Indian Ocean","Indian","","","no","no","RAGN"
2015,27,2215.38779850342,800.029890437759,1219.36150073999,1310.55296612825,2040.33795512498,3686.9707902245,4226.24591116794,-2757.38580415739,-6527.04433542022,-5652.90191624735,-2569.51030217617,-472.089812294746,13.9172313370944,0.9744,"GUNN","Gunnerus",-68.75,34.38,-68.75,29.46857143,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","GUNN"
2015,28,185.588486717092,52.1376037462489,112.818153252053,120.275214940073,176.318089995063,281.564306076718,312.715600524572,-49.2571007401348,-424.330691344199,-302.848071023124,-17.805148121218,107.247012401822,136.591843194253,0.586833333333333,"UMBE","Umbeashi",-68.05,43.01,-68.05,0,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","UMBE"
2015,29,78.6277880314847,31.5086982850003,41.074528078184,44.3153959079427,71.7912324574678,135.553140679294,155.345765040052,-58.9617071165135,-234.419262014035,-182.451585626374,-46.7213992418842,24.3364832236144,41.781455645117,0.8702,"AMUN","Amundsen Bay",-66.78,50.55,-66.78,0,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","AMUN"
2015,30,714.26807827012,336.531785603058,287.264326287107,323.647738178073,639.973910099357,1363.31401400768,1581.50445080512,-2218.42799132585,-3988.93882393458,-3587.01951709698,-2138.88413469956,-1121.91158692287,-902.632145338711,0.998766666666667,"KLOA","Kloa Point",-66.64,57.28,-66.64,45.824,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","KLOA"
2015,31,283.643236194947,104.556906154529,135.312517139189,149.5076763449,265.602195982902,480.234979736161,536.69232384544,8.32828057086949,-241.250766064162,-191.592134529925,4.41754774969186,221.288443977968,281.206209212845,0.4838,"FOLD","Fold Island",-67.32,59.32,-67.32,44.49,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","FOLD"
2015,32,769.754978911314,213.568866254067,441.773698358316,479.236114656072,740.507866929624,1159.70872341084,1269.28108930601,-188.16785746784,-1238.41928626093,-981.941395550321,-132.499921282208,420.465197799675,530.149026668429,0.6464,"TAYG","Taylor Glacier",-67.45,60.88,-67.45,43.48571429,"Division 58.4.2","West Indian Ocean","Indian","","P-EARSMPA","no","yes","TAYG"
2015,33,3382.34017112755,1458.26955066593,1589.07391748749,1744.87279513828,3061.6755266906,6097.93623881464,7066.91055989988,-3606.06862552215,-8502.96500300809,-7418.40264149341,-3526.81231226069,-97.4873771615252,761.152023960219,0.953733333333333,"AUST","Auster",-67.39,63.98,-67.39,54.84,"Division 58.4.2","West Indian Ocean","Indian","","P-EARSMPA","no","no","AUST"
2015,34,2603.67654551274,1581.67940265001,0,729.522444994394,2302.79030474269,5504.81125284127,6518.01734113171,-676.066016364529,-3771.36087732201,-3213.985828354,-823.561150387256,2384.14100775969,3342.52734860889,0.7142,"DARN","Cape Darnley",-67.88,69.7,-67.88,49.78571429,"Division 58.4.2","West Indian Ocean","Indian","","P-EARSMPA","no","yes","DARN"
2015,35,4034.495990705,1294.90238886499,2190.5010004964,2377.24718134101,3801.41662335859,6463.95854913006,7212.89301422256,-1004.45497861458,-3942.43064179246,-3412.39086777675,-1094.29466181991,1698.3332564498,2431.43500963456,0.7664,"AMAN","Amanda Bay",-69.27,76.83,-69.27,59.75666667,"Division 58.4.2","East Indian Ocean","Indian","","","no","no","AMAN"
2015,36,340.827974876143,114.422528325286,185.044939536562,200.853964488352,318.777873815909,553.484465162203,621.745030548912,-216.853206233522,-1172.03325067397,-902.388451521451,-145.698894934925,256.477973204429,333.195999343705,0.7333,"BBAY","Barrier Bay",-67.22,81.92,-67.22,0,"Division 58.4.1","East Indian Ocean","Indian","","","no","no","BBAY"
2015,37,2404.57811665433,591.145940316169,1528.8948546396,1627.16009480059,2308.97453664199,3481.42707532744,3785.61895864804,-2728.55188763857,-9009.16142947733,-7569.95924796359,-2352.96883511459,1114.69414659875,2231.07668503093,0.901233333333333,"HASW","Haswell Island",-66.52,93.01,-66.52,0,"Division 58.4.1","East Indian Ocean","Pacific","","P-EARSMPA","no","yes","HASW"
2015,38,3116.1928409428,2957.47797895595,0,574.494423874994,2365.65995689685,8090.04811464917,10325.2886600121,-2930.3055297042,-8380.80580598992,-7289.71043105558,-3175.31395782767,2261.04308464426,4350.18901275928,0.881,"SHAC","Shackleton Ice Shelf",-64.86,96.02,-64.86,0,"Division 58.4.1","East Indian Ocean","Pacific","","","no","no","SHAC"
2015,39,904.001961421886,490.946278360833,0,325.702634346527,821.420962197539,1780.18191291287,2081.65125417487,-1055.78020046709,-2833.61067021953,-2419.45872297668,-992.422452967141,100.573372788817,388.190300158889,0.934933333333333,"BOWM","Bowman Island",-65.16,103.07,-65.16,73.62142857,"Division 58.4.1","Australia","Pacific","","","no","no","BOWM"
2015,40,1096.03958528499,566.269022460529,361.927676836172,423.23510679085,980.43017624038,2167.33488410719,2529.50068482131,-1363.04742955361,-4472.12952864624,-3750.88974875365,-1239.05943697174,703.127940436372,1095.21995226221,0.876833333333333,"PSON","Peterson Bank",-65.92,110.23,-65.92,94.48285714,"Division 58.4.1","Australia","Pacific","","","no","no","PSON"
2015,41,10200.1511095824,2911.20146824513,6118.71438511446,6568.31927769278,9688.86615911642,15543.4259679295,17356.7348769683,-1199.09315536507,-10157.9816699479,-8228.34840473452,-1068.23270751209,5368.29761852725,7061.32406621867,0.6212,"DIBB","Dibble Glacier",-66.01,134.79,-66.01,117.94125,"Division 58.4.1","Australia","Pacific","","","no","no","DIBB"
2015,42,1887.77814568862,220.470655286661,1495.67099096263,1553.94198045,1875.43267991898,2272.5389406817,2355.31424187679,-428.305794062939,-2072.48514240502,-1681.29842926889,-327.458619169197,480.169609796816,605.029396066579,0.724966666666667,"PGEO","Point Geologie",-66.67,140.01,-66.67,108.8966667,"Division 58.4.1","Australia","Pacific","","P-EARSMPA","no","yes","PGEO"
2015,43,5600.69236699951,1512.59207529424,3497.0943084275,3720.25301367171,5324.10444069091,8383.25838637865,9305.90838904277,98.1125530959315,-4389.58345385466,-3416.63552934382,151.422783199121,3428.84178619646,4292.97235553481,0.466166666666667,"MERT","Mertz Glacier",-67.23,145.516,-67.239125,18.1894935,"Division 58.4.1","Victoria Oates Land","Pacific","","P-EARSMPA","no","yes","MERT"
2015,44,2999.84910273196,735.413781942097,1907.09162470347,2031.32231642948,2886.25978336508,4333.30733051983,4766.84410435495,1097.50895798089,-702.662876830199,-340.497528251094,1079.81439080453,2617.51020897244,3019.2402225311,0.0954666666666667,"DBAY","Davis Bay",-69.35,158.49,-69.35,0,"Subarea 88.1","Victoria Oates Land","Pacific","Ross","","yes","yes","DBAY"
2015,45,14263.9798418412,4010.32963462453,8638.53190844884,9258.58375756824,13544.6208196422,21748.6409091277,24026.9362012195,2914.45024998381,-6307.25078477897,-4482.92169228575,2698.47825537075,11182.2223962566,13581.9416294526,0.2548,"WASH","Cape Washington",-74.64,165.37,-74.64,0,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","WASH"
2015,46,1332.76797146215,432.437672870635,703.392043670114,769.357403890821,1261.7263790979,2131.02105384892,2381.33822421236,-648.311013792167,-2253.94323748817,-1901.50662810154,-597.979671002328,428.066584855544,661.873728185673,0.840233333333333,"BEAN","Beaufort Island",-76.94,167.02,-76.94,146.1425,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","BEAN"
2015,47,4619.44300956346,1578.75633178809,2336.53426816372,2571.21232909767,4347.93097940076,7542.56635265468,8398.22951408692,-3350.811913623,-9226.01071920707,-7936.19382368715,-3188.85534482495,699.277565948401,1551.2110448002,0.9181,"FRAN","Franklin Island",-76.18,168.43,-76.18,147.37625,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","FRAN"
2015,48,998.374033447199,411.913538802616,0,456.878522742763,962.718270064555,1710.39956089452,1908.81847134442,223.350392245843,-893.489280176803,-673.439205452485,239.209420723312,1050.00097354479,1253.61683408485,0.294433333333333,"CROZ","Cape Crozier",-77.46,169.32,-77.46,112.88,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","CROZ"
2015,49,25784.283883736,8545.26365531649,13035.1022844571,14460.9678047178,24489.5402735996,41502.9329839999,46094.4254602377,146.8216425237,-21315.6297695227,-17013.0649575887,27.7358662636634,17993.4511144963,22471.6577771725,0.498933333333333,"COUL","Coulman Island",-73.35,169.61,-73.35,152.649,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","COUL"
2015,50,8115.87101433847,2014.25395738675,5139.25521639585,5458.64823402508,7800.33941643043,11782.7255922074,12935.3672067298,-1848.2875555505,-9235.27526196974,-7701.41358604743,-1611.2646827824,3182.10294396238,4310.9900375645,0.7165,"ROGE","Cape Roget",-71.99,170.59,-71.99,136.472,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","ROGE"
2016,1,23023.0076914879,6189.23567955132,14402.1063373397,15304.1714526515,21926.0676636137,34371.1992339976,37948.591807414,6553.13581402031,-10678.0357384815,-6811.10485606891,6526.63955451816,19773.6824610851,23317.3049612555,0.1779,"CBEK","Cape Colbeck",-77.135,-157.715,-77.135,-131.4166667,"Subarea 88.2","Amundsen Sea","Ross","Ross","","yes","yes","CBEK"
2016,2,0,0,0,0,0,0,0,-2608.67755209525,-5826.40278913054,-5060.3787868833,-2394.56921937764,-943.084431706824,0,0.961,"RUPE","Rupert Coast",-75.38,-143.3,-75.38,0,"Subarea 88.2","Amundsen Sea","Ross","","","no","no","RUPE"
2016,3,837.79999072628,1029.26504294454,0,79.6539168849667,546.224565840996,2485.83985370154,3388.99850801526,837.79999072628,0,79.6539168849667,546.224565840996,2485.83985370154,3388.99850801526,0,"LEDD","Ledda Bay",-74.228,-130.784,-74.228,-16.36625,"Subarea 88.2","Amundsen Sea","Bell-Amundsen","","","no","no","LEDD"
2016,4,3108.74174015809,2188.8406773485,0,701.328538212634,2632.24409161383,7089.07004614358,8666.55101059519,-630.955007663755,-4832.50197484805,-4037.44751018922,-901.562778168257,3698.48148254177,5144.99124224118,0.675933333333333,"THUR","Thurston Glacier",-73.5,-125.621,-73.5,-109.918375,"Subarea 88.2","Amundsen Sea","Bell-Amundsen","","","no","no","THUR"
2016,5,3165.55894180045,1389.71653391219,0,1319.94189561294,3028.04581146551,5585.15350715355,6296.39052892735,-4650.71014366917,-9548.56165357279,-8531.34273489998,-4478.41558341859,-1391.71425054955,-644.359159201273,0.985733333333333,"BEAR","Bear Peninsula",-74.35,-110.25,-74.3555,-82.6875,"Subarea 88.2","Amundsen Sea","Bell-Amundsen","","","no","no","BEAR"
2016,6,3251.8929533224,1927.23606451934,0,937.919122981138,2882.56416288843,6767.93064000243,7953.94855456787,-2779.38449156955,-7553.18471078783,-6581.74239577522,-2855.32741523527,1285.81817908068,2462.63822509741,0.891233333333333,"BSON","Brownson Islands",-74.35,-103.64,-74.35,-74.02857143,"Subarea 88.3","Amundsen Sea","Bell-Amundsen","","","no","no","BSON"
2016,7,3640.73792713437,1582.83313040633,0,1645.68961158762,3458.77999568785,6406.29482808098,7310.64037732849,-25.9992759350844,-3714.16030869109,-3012.33416666853,-60.747100234224,2949.71742262394,3812.53139336879,0.516733333333333,"NOVI","Noville Peninsula",-71.77,-98.45,-71.77,-86.14375,"Subarea 88.3","Bellingshausen Sea","Bell-Amundsen","","","no","no","NOVI"
2016,8,1113.91661811543,231.836809125108,755.015002280903,799.584464561139,1082.30141622141,1540.4177173004,1657.72783843695,-84.4935391139489,-2068.82682555646,-1537.36817900878,53.3177885097351,953.976152552579,1124.38150648651,0.465233333333333,"BRYA","Bryan Coast",-73.246649,-85.353244,-73.246649,-79.25658371,"Subarea 88.3","Bellingshausen Sea","Bell-Amundsen","","","no","no","BRYA"
2016,9,4788.94339288657,1013.71072198072,3233.22437374662,3419.65117674755,4644.43691164937,6639.78261481935,7204.95409653103,-43.8395242119906,-2857.92331378063,-2292.74302345869,-38.2252860351273,2152.05770951584,2680.72605205773,0.511733333333333,"SMYL","Smyley",-72.3,-78.83,-72.3,-68.97625,"Subarea 88.3","Bellingshausen Sea","Bell-Amundsen","","P-D1MPA","no","yes","SMYL"
2016,10,463.800200555443,103.283631099138,306.858815145145,324.170267894962,448.894278894764,657.149209804293,707.863606448283,-913.808654630388,-3082.07423010115,-2499.08055629643,-741.50037868418,138.355983732721,426.384979632392,0.924933333333333,"ROTS","Rothschild",-69.518,-72.265,-69.518,-66.24291667,"Subarea 88.3","Bellingshausen Sea","Bell-Amundsen","","P-D1MPA","no","yes","ROTS"
2016,11,2943.26806035125,1318.92973928747,0,1261.00673622861,2790.34010320481,5243.20251714425,5949.03922068107,-577.802042353831,-3549.96520231166,-2999.93774355638,-632.361775194472,1909.51732425734,2599.01154465187,0.686333333333333,"SMTH","Smith",-74.37,-60.83,-74.37,-48.664,"Subarea 48.5","Bellingshausen Sea","Weddell","","P-WEDDELL","no","yes","SMTH"
2016,12,1337.58214473811,461.295214380224,705.823959173159,769.806419856645,1250.31329363376,2190.29163964744,2459.69989759106,-863.118292646042,-3760.30392708531,-3042.95294798757,-723.270022522602,953.504340517428,1288.99503291005,0.788666666666667,"JASN","Jason",-66.100236,-60.668903,-66.100236,-53.92791378,"Subarea 48.5","Bellingshausen Sea","Weddell","","P-WEDDELL","no","yes","JASN"
2016,13,3526.19442783152,1001.54104126729,2095.15422400511,2251.54534943377,3359.12526914719,5381.108632852,5991.4019330465,-13.8130808188563,-4925.59714858668,-3651.52787900628,252.033064016852,2753.1472625193,3303.38581754132,0.436766666666667,"DOLL","Dolleman",-70.61,-60.43,-70.65,-47.00111111,"Subarea 48.5","Bellingshausen Sea","Weddell","","P-WEDDELL","no","yes","DOLL"
2016,14,2483.90878340186,1063.88649716803,0,1101.84519542002,2371.20960958482,4342.51181746064,4883.87739789787,-1440.44718802132,-5250.63789393331,-4415.29423404747,-1277.42944004433,1045.26678495371,1567.761031707,0.830733333333333,"SNOW","Snowhill",-64.52,-57.44,-64.52,-44.67555556,"Subarea 48.1","Weddell Sea","Weddell","","P-WEDDELL","no","yes","SNOW"
2016,15,4369.78947040802,1177.80366592279,2648.11190893765,2838.26990438868,4181.05618027533,6581.55674882266,7228.21753499179,-2029.72630592503,-5987.29060351081,-5148.64815096224,-1952.54123511953,806.662073554862,1457.01659728742,0.886033333333333,"GOUL","Gould",-77.71,-47.68,-77.71,-38.144,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","GOUL"
2016,16,4164.78534695349,1056.53590485259,2615.82336316018,2787.09154470782,3994.64432848184,6140.59289409957,6717.21837995748,-2193.40570994694,-5900.84383828812,-5117.5783497204,-2103.67798120411,442.354532581607,1013.82828045368,0.917733333333333,"LUIT","Luitpold",-77.269,-33.54,-77.269,-27.44832355,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","LUIT"
2016,17,5997.67489326462,2829.28581231973,0,2541.10252849778,5601.08191048543,11007.935664142,12632.0648455799,-14669.8502089433,-27820.8908208092,-25030.4962576036,-14075.1261954706,-6441.86437248703,-4795.50360647719,0.996266666666667,"HALY","Halley",-75.54,-27.43,-75.54,-24.38222222,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","HALY"
2016,18,4914.80217696749,2507.02900165743,0,1764.03265046174,4541.22803018493,9473.24999609069,10896.4161700364,2549.28780990575,-2104.70238422334,-1025.16500258507,2214.4600978288,7123.85620788525,8615.9775524891,0.1071,"DAWS","Dawson",-76.02,-26.67,-76.02,-24.24545455,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","DAWS"
2016,19,4940.01181781427,1437.33649205299,2923.14856482834,3137.5667439617,4685.77359226209,7579.96907647125,8428.07595120557,-2483.99765997007,-9851.41771963743,-8107.7502666754,-2065.82136308758,1680.25768490394,2455.53626217608,0.814733333333333,"STCB","Stancomb",-74.12,-23.09,-74.12,-21.44071429,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","STCB"
2016,20,8030.50694945245,2309.15372469141,4683.10012949051,5041.99096543565,7650.24241155438,12282.3362071525,13541.4661804908,3518.26264306754,-2436.50921365775,-1227.87487246166,3456.85632010769,8386.51414092377,9647.91662510846,0.0968,"DRES","Drescher",-72.83,-19.34,-72.83,-15.472,"Subarea 48.6","Weddell Sea","Weddell","","P-WEDDELL","no","yes","DRES"
2016,21,5039.77213692611,1265.01832501699,3176.26038816174,3389.32323986418,4840.63732283384,7412.8590573198,8044.95406671018,18.0869924114107,-4915.07697840289,-3780.25969794256,215.563140713249,3135.02785371601,3859.04865675375,0.451533333333333,"RIIS","Riiser",-72.12,-15.11,-72.12,-12.088,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","yes","RIIS"
2016,22,6978.46508167488,2727.23440255185,0,3326.24751242557,6797.5030092961,11568.9424174991,12834.6256396063,-871.323192967249,-8176.9686651995,-6775.41123145521,-780.694081029623,4508.66304515452,5773.44191931741,0.608166666666667,"ATKA","Atka",-70.61,-8.13,-70.61,-7.8048,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","no","ATKA"
2016,23,6086.53657297047,1473.3024443437,3929.3123999135,4156.04724808163,5858.38267028699,8778.81821674705,9568.46426682933,2481.63009017922,-781.428929585764,-156.899188610642,2384.73817287238,5433.35352519242,6219.7394221557,0.0598666666666667,"SANA","Sanae",-70.03,-1.34,-70.04355556,-0.946666667,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","yes","SANA"
2016,24,3446.47653208142,1539.25093100311,0,1470.74635124477,3264.75306412633,6143.19102823553,6973.44786167788,836.201790370822,-3023.34458500251,-2290.51681886695,843.647442225689,3863.48928936603,4687.60394030352,0.288466666666667,"ASTD","Astrid",-69.95,8.31,-69.95,4.986,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","no","ASTD"
2016,25,125.172925601332,72.9311106635015,0,38.9145179419297,111.209401199029,259.621333142795,306.807749183771,-555.335488895645,-1078.7922439239,-948.838076506447,-522.764797315217,-275.859593595404,-230.592943685622,0.999,"LAZA","Lazarev",-69.75,15.55,-69.75,11.6625,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","yes","LAZA"
2016,26,5465.31842011966,1871.35880458766,2714.84902509515,3013.77222935097,5160.06993435797,8879.22771766031,9871.28012107541,335.937975934702,-3511.66035471889,-2871.19458801423,199.422839358245,4001.61273858088,4978.98142245149,0.457933333333333,"RAGN","Ragnhild",-69.9,27.15,-69.9,24.13333333,"Subarea 48.6","West Indian Ocean","Indian","","","no","no","RAGN"
2016,27,2186.0998839902,1267.33665896295,0,716.426487513293,1944.77606762967,4512.31185147381,5318.96095054191,-2786.67371867062,-6879.52434423285,-6017.25833901652,-2686.4361367534,118.990872913752,918.881288592126,0.9446,"GUNN","Gunnerus",-68.75,34.38,-68.75,29.46857143,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","GUNN"
